Pair,Half_Life,1D_Pearson,1D_ADF,Net_PnL
AMBUJACEM-CUB,515.54,0.8408375107826491,0.1457109036648958,1942.58
AMBUJACEM-KOTAKBANK,544.05,0.9621176774691712,0.009286667875796038,1942.4
IGIL-SARDAEN,544.67,0.7899405656134092,0.013424606172390061,1941.69
ABCAPITAL-CAMS,608.11,0.8153965806965897,0.04441988056144338,1939.17
KFINTECH-TATACAP,527.99,0.7262742946423248,0.06287386699840056,1930.47
INDIAMART-INDIGO,401.55,0.8678486171060374,0.010681019834409817,1923.4
ABBOTINDIA-FSL,583.06,0.8062456766667722,0.0917970000109023,1923.23
LUPIN-TIMKEN,573.58,0.7674545166826598,0.016362099002763544,1921.0
ASAHIINDIA-ITCHOTELS,604.87,0.9386896480473911,0.018829637230193354,1919.97
AEGISLOG-DLF,499.77,0.8440670761650313,0.17917400575740977,1919.95
ATUL-ENGINERSIN,511.05,0.7503806172776474,0.14295229018195577,1917.94
BSOFT-INDIAMART,560.44,0.8640418809542155,0.00457458920074517,1916.2
JBCHEPHARM-SCHNEIDER,510.12,0.7999524961545768,0.11539054790413095,1912.88
GICRE-NMDC,555.97,0.6632100552675381,0.017632802860254378,1907.58
ACE-SUMICHEM,596.66,0.7230265447718577,0.020853045535955645,1907.28
AADHARHFC-JSWINFRA,355.43,0.7626209451943118,3.9331609173078835e-07,1897.72
CHALET-RITES,354.87,0.8390537107202113,0.10092891815051447,1897.7
PATANJALI-SBICARD,438.22,0.9606818209496895,0.010137521288910078,1895.89
CASTROLIND-IGL,582.37,0.6831142328063137,0.0084840124813904,1895.76
TTML-VMM,566.8,0.9265279243095403,0.0007502831740815686,1894.64
ACC-BBTC,489.4,0.9668993875685412,0.027835625849418587,1892.95
AMBUJACEM-IGL,449.43,0.9043816257618167,0.07948660973386307,1892.85
LTF-SOBHA,613.04,0.8519661263332586,0.018905096724134932,1890.38
HBLENGINE-SUMICHEM,417.77,0.8390632102273153,0.18501785226855771,1887.32
TIMKEN-WELCORP,546.48,0.8277150776254275,0.09128269731521343,1881.3
GODIGIT-HDFCBANK,283.34,0.7460466079947381,0.1445033503120049,1876.67
RAILTEL-RHIM,494.14,0.8262258303550667,0.17542403475332152,1875.96
POONAWALLA-ZEEL,566.51,0.7984397633892074,0.0737022031456482,1871.28
BAJAJHLDNG-LODHA,542.95,0.9417668971940468,0.0013719965791964743,1868.94
INDHOTEL-INTELLECT,535.88,0.8147383876841904,0.16171686502712407,1864.08
ITCHOTELS-SONATSOFTW,411.71,0.9331995285168405,0.09139915937599075,1863.29
SARDAEN-SPLPETRO,574.75,0.8254479847378744,0.009663797432125504,1860.9
HEROMOTOCO-MSUMI,614.08,0.8077749772193066,0.06311682545023616,1859.91
INDIAMART-PINELABS,472.61,0.8428439660690347,0.03222357473299241,1859.9
AUBANK-PHOENIXLTD,427.37,0.8235536592493802,0.032901742711113895,1858.27
GLENMARK-SAILIFE,554.04,0.895582915234857,0.0066408639592378015,1855.92
AUROPHARMA-THERMAX,615.81,0.9416500163478763,0.001491774603506444,1851.47
ABCAPITAL-HDFCAMC,588.16,0.707222993912151,0.17869000501910326,1851.26
CGCL-SJVN,568.61,0.6806098026796462,0.16890861512715172,1846.73
ANANTRAJ-DLF,618.16,0.8558572407867872,0.009228367327351715,1846.22
DALBHARAT-TBOTEK,473.62,0.763064292687141,0.147962925113737,1845.87
RITES-RPOWER,558.12,0.8771928246607226,0.06146674355847111,1844.85
ERIS-NUVOCO,581.95,0.7379824134871348,0.05268109341124034,1839.03
CYIENT-INDIACEM,617.88,0.809846387307098,0.0003762930843789852,1838.19
AFCONS-BIKAJI,493.57,0.9025658530673221,0.001967213890569465,1837.28
DEEPAKNTR-SUMICHEM,580.63,0.7594386536110264,0.052733709385705374,1833.49
BHARTIHEXA-ICICIGI,476.5,0.8276366138969731,0.003882347715220162,1831.23
DEEPAKNTR-TATACONSUM,583.24,0.8539312483397594,0.006356395371165282,1831.15
ABLBL-MARUTI,576.03,0.8671503415012153,0.010650247671196331,1823.74
NIVABUPA-PNBHOUSING,346.38,0.7451704740408885,0.05401148998362061,1820.97
DELHIVERY-SYRMA,457.24,0.9192431224046078,0.0004063817647605711,1817.0
IGL-RHIM,416.66,0.8603850026007376,0.07997640056022554,1814.44
AMBUJACEM-ESCORTS,459.1,0.944876542781715,0.02792418641000873,1811.92
ACC-GODREJCP,431.49,0.8681151355706853,0.005305102637998317,1811.41
JSWINFRA-RAILTEL,525.49,0.7405827874516628,0.018049391996835605,1810.96
EXIDEIND-TATACOMM,571.27,0.8338451506182352,0.1231772160317185,1808.47
GICRE-SHYAMMETL,340.2,0.6711888171383303,0.06581581530705713,1807.79
BAJAJHLDNG-GMRAIRPORT,512.29,0.8359319012014055,0.06688349119544783,1805.85
AUBANK-NIVABUPA,578.4,0.7011403216263608,0.006579002358820481,1804.53
IOB-MARUTI,589.83,0.6881903636167297,0.013900877488365436,1800.31
ACE-PRESTIGE,325.23,0.7821741431950094,0.028105847733935464,1797.58
AIAENG-CAMS,500.49,0.6658767625536464,0.028229804296452783,1796.86
NAM-INDIA-STARHEALTH,551.17,0.8533884273770681,0.0024784057101766162,1796.47
CGCL-JBMA,575.86,0.8054379367770694,0.0033080307969931117,1794.54
JYOTICNC-MARUTI,599.69,0.9255851384430858,0.11705271963864772,1786.33
CGCL-USHAMART,525.66,0.7635849759228337,0.0045496559709735105,1782.78
LEMONTREE-TTML,549.78,0.8917288989559556,0.12075678202687662,1781.62
RHIM-ZEEL,515.06,0.8136884369637764,0.1452200156957668,1776.32
GODIGIT-ITC,338.74,0.7242135585010155,0.1871693272340168,1774.86
GRAPHITE-TORNTPOWER,613.1,0.8109311019969058,0.15160568247474326,1773.78
ASIANPAINT-FIVESTAR,490.1,0.9298781613209396,0.18573431774189614,1771.8
AEGISVOPAK-BAJAJHFL,544.98,0.8798739897793829,0.058455340936670916,1769.67
IGL-INDHOTEL,581.91,0.9114092561274253,0.021965802169401024,1767.7
IGL-INDIAMART,603.95,0.8024040941080995,0.14471374602851145,1765.46
BAJAJFINSV-IRCTC,537.05,0.935797025213507,0.06751210195193515,1765.36
ASAHIINDIA-TRIDENT,497.31,0.7420640852394705,0.10743907613192166,1763.86
AEGISVOPAK-ICICIGI,531.88,0.8691416916711927,0.018479481722723776,1755.56
360ONE-CANFINHOME,513.06,0.7716636393182947,0.09789397319412568,1754.6
BIKAJI-SYNGENE,580.23,0.8998846478775537,0.033564326416915424,1751.51
LTFOODS-SARDAEN,490.49,0.6777144715912979,0.016451504350010762,1748.49
M&M-MARUTI,615.37,0.9700812639883801,0.0014477084986907857,1746.65
ACMESOLAR-PREMIERENE,553.47,0.8238675823907718,0.014659155675861051,1744.87
ANURAS-IDEA,414.83,0.6569655627413851,0.013343059750029106,1739.63
BBTC-DLF,383.64,0.9230978763182858,0.15658005338650627,1735.4
BAJAJHFL-INDIACEM,466.29,0.758246758896587,0.002553396087418426,1733.5
AMBUJACEM-BBTC,612.83,0.9664144671555299,0.009635440331424492,1731.36
INDIAMART-LTF,503.43,0.6658336755435393,0.13017128777219422,1730.91
LUPIN-ONGC,609.17,0.8013874785909456,0.00620145922636968,1728.33
COCHINSHIP-ZEEL,570.33,0.7918807264584444,0.07522317221667522,1727.86
IRCTC-ITCHOTELS,542.51,0.9711971101351656,0.0007814161427376903,1726.85
GODIGIT-HEROMOTOCO,393.38,0.7401055681323311,0.05303753725229196,1726.79
IGL-KOTAKBANK,567.25,0.8627535856538496,0.06794462067673122,1721.25
AADHARHFC-SUZLON,387.32,0.7601059816218251,8.485892803767409e-07,1719.72
CGCL-LICHSGFIN,616.94,0.729461706817569,0.04387760747611416,1713.01
SHRIRAMFIN-TMCV,301.23,0.9065528332845596,0.04973183118442481,1707.62
ABCAPITAL-EXIDEIND,529.89,0.843548106230245,0.013119689546646955,1698.04
FORTIS-KEI,537.32,0.828430984281667,0.0733982724330102,1697.39
BAJAJHFL-CHALET,446.74,0.8867777885539017,0.10470962317718635,1696.89
IGL-TBOTEK,347.84,0.9588975827117227,0.000333685195478191,1693.39
ASAHIINDIA-COROMANDEL,556.89,0.8876633701126019,0.1334379899264977,1689.9
HDBFS-MSUMI,437.87,0.9194788654802832,0.004812397107790029,1688.61
KOTAKBANK-MAPMYINDIA,608.92,0.8871655347671683,0.15835869363803584,1684.32
360ONE-ACC,601.17,0.7729445422669472,0.12232442153623918,1676.09
HEROMOTOCO-PIIND,534.1,0.7799471694992414,0.02798662146287765,1672.72
360ONE-AEGISVOPAK,404.17,0.8444431024446023,0.006581350497007595,1671.66
PPLPHARMA-VIJAYA,542.13,0.6744478336165449,0.08574172091117971,1671.29
BBTC-UCOBANK,526.58,0.9223999208821144,0.15686388711708987,1669.87
BBTC-MSUMI,410.41,0.9098570357417488,0.02230790059661292,1666.98
NH-WOCKPHARMA,553.34,0.6686684028344411,0.08305109026189167,1660.66
BOSCHLTD-CREDITACC,615.68,0.6963950751159746,0.03044125920013371,1659.17
DALBHARAT-JSL,589.85,0.7293156796818407,0.016843781201450407,1653.74
BEML-SUMICHEM,330.22,0.8344320278225715,0.07296389453166532,1650.19
ABCAPITAL-GAIL,526.33,0.8760194855773732,0.003064587068842929,1647.96
INDIACEM-YESBANK,531.29,0.7355878049902616,0.12522472926319062,1633.68
BHARTIHEXA-JIOFIN,568.58,0.8737527482004073,0.004721773563129337,1632.82
ABFRL-TTML,569.13,0.889744701570598,0.029783308646131927,1631.48
BAJAJHLDNG-PIDILITIND,569.74,0.8785878119925097,0.011234047190209583,1631.31
AEGISLOG-BEML,487.52,0.7928811741694985,0.0349087166558345,1628.2
IOB-MSUMI,524.86,0.7105998417517432,0.01502560436960223,1624.46
CANFINHOME-CUB,365.09,0.8145130558464707,0.0011412854564988176,1611.39
AEGISVOPAK-LICI,474.58,0.7861508439049243,0.05382717330817888,1610.21
CCL-NTPC,456.08,0.803833530304319,0.025775635463525556,1607.43
ABCAPITAL-MOTILALOFS,428.76,0.8570924739254078,0.0024696858741718813,1603.03
INDIACEM-MSUMI,615.23,0.7569791299742207,0.019247882845953378,1601.65
CANFINHOME-EIDPARRY,463.82,0.7804546510013165,0.012827066920784325,1597.68
AADHARHFC-ELECON,414.86,0.65902466323703,6.649748701594318e-05,1584.46
KPIL-NMDC,470.82,0.7114495775780297,0.06034585806053701,1579.25
HYUNDAI-PIIND,580.08,0.7725909748328784,0.12929125799935381,1577.72
STARHEALTH-WELCORP,397.8,0.9227050916674547,0.000362862801804967,1574.74
LICHSGFIN-NIVABUPA,450.79,0.657632431223207,0.040212393649405896,1570.88
CANFINHOME-SWANCORP,317.34,0.831175950978334,0.006374906720078276,1570.54
DLF-RITES,403.03,0.9034634994802041,0.10336556942753838,1569.55
IGIL-SCI,521.2,0.7250377309984541,0.003184984024797976,1568.94
ANURAS-ELECON,422.45,0.763412157361488,0.0001483712192957374,1565.38
APOLLOTYRE-RAMCOCEM,609.86,0.7607320263406546,0.11400505699615654,1559.86
AADHARHFC-BEML,350.93,0.7006854393954804,6.914026727723662e-05,1557.57
CASTROLIND-HAVELLS,458.66,0.7206933760574374,0.0015505579763510544,1552.42
BATAINDIA-MSUMI,596.34,0.911034467932911,0.022161882111404546,1545.63
ABLBL-CONCOR,331.69,0.6841502660482768,0.07762594721635831,1545.05
3MINDIA-HDBFS,533.06,0.785040975158902,0.11815777189740923,1544.84
CASTROLIND-PTCIL,487.16,0.7732253299786512,0.0003639246095010407,1543.04
RECLTD-SHREECEM,600.59,0.7245867466073783,0.07319825222311817,1538.89
FLUOROCHEM-MEDANTA,584.27,0.8089550296168475,0.005067113373920649,1538.53
GMRAIRPORT-KOTAKBANK,443.68,0.7362474324372735,0.02935717681636315,1538.37
LICHSGFIN-WOCKPHARMA,521.16,0.8078630166670028,0.052731213683085934,1533.12
ACC-BPCL,546.21,0.9066137336658808,0.059674144506548656,1528.73
AMBUJACEM-ITCHOTELS,389.94,0.9610562392191319,0.002003797566053779,1528.64
ACE-INDHOTEL,326.4,0.8136414959770414,0.012590831669241001,1525.23
GMRAIRPORT-SBFC,568.88,0.817739039626552,0.0007585349071633717,1524.47
BBTC-MARUTI,530.11,0.9581580862699601,0.003355115567067909,1524.38
ICICIAMC-NAM-INDIA,600.22,0.7405898159247531,0.10158739101154907,1522.49
ERIS-PIIND,364.57,0.778176664726816,0.01642702492463623,1517.85
EIHOTEL-INDHOTEL,444.32,0.9160397540971081,0.002522438467950883,1514.91
PIDILITIND-PPLPHARMA,575.14,0.7853276304921923,0.096382145357026,1510.28
3MINDIA-BRITANNIA,466.82,0.8106507114030393,0.02136963412869344,1510.15
HDFCBANK-SWANCORP,460.52,0.9674235411505336,0.002281603188648469,1508.58
SUMICHEM-WOCKPHARMA,387.67,0.813165671791941,0.11346924846903983,1508.5
GMRAIRPORT-POONAWALLA,516.99,0.8256960027954042,0.006187048897680909,1503.18
ACC-HDFCBANK,576.96,0.9743187440694907,0.01119099556583093,1501.98
3MINDIA-VOLTAS,459.6,0.6629865307257714,0.17313568452987815,1500.97
LTF-RHIM,464.49,0.8751504682448112,0.0030738169742962986,1500.12
DLF-TBOTEK,571.35,0.958479562050733,0.006015089198010738,1499.96
IGL-ITCHOTELS,484.17,0.9432307136814492,0.01793758175957533,1497.8
AMBUJACEM-GODREJCP,523.51,0.9155638315152811,0.00864309212175108,1496.68
3MINDIA-RHIM,569.6,0.821078721104458,0.06388008455367664,1495.94
IGL-NBCC,555.12,0.9315679033658198,0.00908874020409319,1493.74
ABFRL-GMRAIRPORT,506.49,0.8804302309140405,0.01816732968650532,1484.05
CANFINHOME-HDBFS,601.05,0.8257130157739161,0.01938774235901784,1478.0
360ONE-IDEA,422.73,0.7050705843055607,0.13217640195369063,1476.4
ABFRL-BAJFINANCE,543.81,0.8606477919370111,0.008682704949955364,1475.37
BHARTIHEXA-HCLTECH,387.94,0.6788526771871298,0.09012837461641787,1473.81
CANFINHOME-PAYTM,479.95,0.7952413154371414,0.02513575024267697,1473.37
CCL-CIEINDIA,487.75,0.7733415465356397,0.03183795693830277,1472.51
ACC-HDBFS,569.57,0.8953684026895716,0.1602902398197653,1464.65
AADHARHFC-TATACHEM,434.15,0.6874384418554454,4.409302306517846e-06,1463.83
CCL-LINDEINDIA,534.59,0.9063789656703409,7.307694183361653e-05,1450.16
CHALET-PIDILITIND,574.08,0.781598581972148,0.1020789419324632,1448.22
ABLBL-IRFC,586.93,0.8026001654161118,0.025332909544818462,1444.62
ANANTRAJ-SOBHA,570.05,0.8809806777036252,1.6106657158445782e-05,1443.03
JIOFIN-PIIND,590.85,0.8324953829682782,0.06792042583866396,1427.9
HEROMOTOCO-KOTAKBANK,603.2,0.8298324611770834,0.044155019082293974,1426.73
FLUOROCHEM-MANAPPURAM,618.89,0.7065675236260637,0.16077827959050667,1425.29
LUPIN-NTPC,501.11,0.8958234602607081,0.0018695571651786778,1423.57
GODREJIND-NIVABUPA,588.45,0.7795055271104125,0.0076803397502049715,1420.88
ICICIAMC-SCHNEIDER,587.15,0.7827359980675442,0.05732173507500421,1419.09
HDBFS-HONAUT,569.41,0.820931994239074,0.146599070041952,1414.68
AUBANK-BEML,471.84,0.8448236476559022,0.0007789178636322006,1413.44
LALPATHLAB-POLYCAB,523.58,0.7048725191614325,0.037299344980885815,1411.21
ATHERENERG-SARDAEN,553.74,0.8516336261375032,0.0913501635760573,1410.22
ITI-OBEROIRLTY,464.49,0.7783096725082741,0.04331750467725107,1408.71
ANANDRATHI-JSWCEMENT,481.46,0.720128546333876,0.11894350042649598,1406.22
NMDC-SAIL,569.37,0.8481297119955683,0.1023247099742956,1405.36
ABFRL-PCBL,602.1,0.7723634207077323,0.11443540177597888,1401.62
INDHOTEL-KOTAKBANK,514.82,0.865895489367115,0.07517197051941953,1392.51
ANURAS-NEULANDLAB,520.6,0.6631146903946988,0.0008776304581996095,1389.98
BAJAJHLDNG-SAPPHIRE,456.61,0.8737291753986957,0.00566075324635473,1383.82
ARE&M-CASTROLIND,428.15,0.7025126371341476,0.09308981521952686,1382.48
BIKAJI-EIHOTEL,557.58,0.8359711205566388,0.02214262462500628,1379.75
ACC-INDIACEM,302.48,0.7403547683812169,0.0008922836653338359,1377.35
ASAHIINDIA-JIOFIN,488.07,0.8791111256660602,0.0804255780538527,1376.07
IEX-PHOENIXLTD,591.73,0.6927913691926845,0.0044772057241276395,1375.76
CEMPRO-FLUOROCHEM,609.58,0.8080718372743723,0.11802325592829327,1374.6
CANFINHOME-SBFC,573.53,0.671358692806187,0.06927493936414651,1369.04
CHALET-RPOWER,408.86,0.8024793684784298,0.1562477144993511,1367.15
ABFRL-SIGNATURE,616.35,0.926977676439062,0.003927770674986139,1362.95
AADHARHFC-OLECTRA,443.48,0.6648568898982358,6.069714563617486e-05,1360.59
BIKAJI-DIXON,574.8,0.7669639826867799,0.05172912431679994,1360.5
LUPIN-TORNTPHARM,483.95,0.8353371256560616,0.07899371348461365,1358.33
AIAENG-NIACL,379.52,0.6830595363893711,0.014450353752360591,1356.5
ASAHIINDIA-IIFL,531.95,0.7845874921489214,0.06694273571216092,1354.02
HDBFS-LTF,507.72,0.8945936282209821,0.04656031428168394,1353.07
CUB-RHIM,529.61,0.8366885168371416,0.012331456771305668,1351.83
TIMKEN-ZENTEC,528.05,0.8008644708669971,0.016728673148237085,1351.31
PCBL-WHIRLPOOL,472.73,0.7859251389062859,0.0434547654430264,1349.88
LTF-MARUTI,561.98,0.8152758787977925,0.12474586009200817,1346.61
BLUEDART-GILLETTE,567.64,0.8304608337590965,0.00792644743021098,1342.91
CHALET-RHIM,360.1,0.9319405639389357,0.00033021006457733913,1341.48
ACC-ICICIBANK,434.5,0.8369460649339909,0.10179635347325611,1329.93
ANANDRATHI-ENGINERSIN,602.09,0.8420130303189991,0.11059296486067055,1329.35
ABFRL-GRAVITA,445.67,0.8542325249859687,0.14374522022819491,1324.58
MUTHOOTFIN-NUVOCO,516.1,0.8081272513180296,0.04215392908478916,1317.63
CANFINHOME-CLEAN,550.91,0.7458612130168649,0.03147007007206255,1313.53
LTFOODS-NAM-INDIA,526.75,0.6630830911310203,0.03438362497284318,1305.87
MANAPPURAM-MEDANTA,608.28,0.7487775439873164,0.01329847109118106,1300.61
AIAENG-APTUS,459.67,0.656039722086608,0.04387383651897185,1297.85
INDIAMART-IRCTC,480.55,0.8227620156061556,0.019484131273059094,1290.35
INDIAMART-MARUTI,522.07,0.777717987923387,0.027547087029271406,1282.91
GMRAIRPORT-ZEEL,601.11,0.8352005844376472,0.009065360436886886,1281.08
COCHINSHIP-NESTLEIND,616.49,0.6546679362995661,0.11235284366605613,1277.81
SCHNEIDER-SCI,532.94,0.9105506344329256,0.10374974361868117,1276.04
LALPATHLAB-USHAMART,587.78,0.7578313978229287,0.021089280773570585,1275.84
INDIAMART-NEWGEN,506.47,0.6920959073367576,0.12005900554036802,1272.7
ABCAPITAL-SUMICHEM,286.75,0.8168061465925083,0.020272172836109745,1269.07
CREDITACC-INDGN,390.84,0.6883854519050113,0.00952760847516744,1267.21
SUMICHEM-TATACOMM,617.43,0.7595974696162492,0.09565048950739174,1266.75
ABLBL-RPOWER,473.12,0.9155250560918421,0.0069679432282246665,1263.34
EIHOTEL-VMM,605.3,0.8337289939638974,0.028915645646574544,1259.99
APARINDS-ELGIEQUIP,619.28,0.9179844925751521,0.01934943318853894,1255.88
HDBFS-KOTAKBANK,482.0,0.9198631553354027,0.04200024018842808,1253.54
ALKEM-SHREECEM,607.65,0.781438396938732,0.000327879367001955,1241.16
ABLBL-AFCONS,458.97,0.9234573063444627,0.0018951828989821643,1238.74
NMDC-TENNIND,595.54,0.7816856174420246,0.026779095786081817,1235.27
CGCL-PNBHOUSING,528.74,0.8223021268337434,0.0029403245471094986,1235.0
HYUNDAI-ICICIPRULI,536.85,0.9382500338787181,0.0024926935123389107,1229.91
GODREJIND-LALPATHLAB,469.01,0.8020507975474759,0.02072064178144716,1226.12
ANURAS-GABRIEL,387.04,0.7939665264437089,4.3760038622261626e-05,1225.4
CIEINDIA-LENSKART,615.96,0.8381887875052384,0.006341270850845892,1225.11
NH-SUMICHEM,454.13,0.7889511914106607,0.018802824908596503,1224.62
INDIGO-MINDACORP,561.24,0.8598540089224258,0.010484483251951737,1214.05
MARICO-VIJAYA,526.26,0.7457935134211273,0.04632969633675323,1211.43
PHOENIXLTD-SUMICHEM,416.37,0.806731289716037,0.16078488778572492,1211.22
ASAHIINDIA-PAYTM,517.13,0.791721110146027,0.1859698566917014,1206.49
IRCTC-SWANCORP,508.09,0.9757934919249406,0.002304091569279436,1202.97
BALRAMCHIN-CPPLUS,478.73,0.9030390005110605,0.07961031376118988,1198.95
BLS-EIDPARRY,533.72,0.8643042537331844,0.009945989430295031,1194.87
CCL-HONASA,422.45,0.7291850891092668,0.16515860103997942,1194.02
CESC-TARIL,470.02,0.6739130896051043,0.12718515425064025,1192.71
MSUMI-PATANJALI,604.56,0.8622738465735378,0.0677435846674027,1185.58
GAIL-GODREJPROP,589.82,0.765592964930804,0.1682137957176758,1185.47
CHOLAFIN-ITCHOTELS,553.33,0.8596539225829839,0.0017789316983240072,1185.15
ABLBL-HBLENGINE,358.87,0.7700491135637291,0.10475289711170332,1184.67
BAJAJHFL-LTF,602.75,0.9031658200184033,0.011330394762055121,1182.54
ABCAPITAL-ASIANPAINT,495.86,0.7810455451712952,0.018974157995504146,1181.82
GODIGIT-UTIAMC,422.43,0.66933947495763,0.124394669358519,1180.42
JSWINFRA-OLECTRA,611.79,0.7398041986724997,0.013523170110455791,1178.1
JSWSTEEL-SAIL,516.57,0.8785753322931178,0.14665954920817542,1176.06
ANURAS-USHAMART,424.07,0.8015467466962481,0.0001603819187532825,1174.92
KOTAKBANK-SIGNATURE,521.51,0.8640106350460399,0.15105115257583568,1169.76
ABLBL-CHOLAHLDNG,400.68,0.917689253274009,7.188226336427094e-05,1165.98
CDSL-TBOTEK,615.85,0.9347933118309227,0.00808671151133278,1164.43
CUMMINSIND-TECHNOE,494.6,0.9033355368924765,0.005288934952715536,1158.03
KIRLOSENG-SCHNEIDER,438.99,0.9434477492906512,0.00038258765245832634,1157.93
KOTAKBANK-PATANJALI,592.28,0.8932288757700033,0.07452482909959646,1155.01
ACC-PIIND,551.2,0.8604502812248002,0.08175318581930363,1154.8
AEGISVOPAK-IDFCFIRSTB,561.82,0.8299205798229581,0.00845570452584892,1153.17
ABLBL-RITES,418.28,0.8423271268824889,0.012498146977311131,1153.15
INDIAMART-KPITTECH,504.14,0.7491615812828685,0.09126497311435144,1152.66
ULTRACEMCO-ZFCVINDIA,601.92,0.664181400480043,0.09911055962328424,1147.14
JSWINFRA-LTF,450.38,0.6910931569021436,0.03330077504728119,1143.26
CHOLAFIN-PIDILITIND,571.48,0.8394318471344278,0.061042822120311,1143.14
CASTROLIND-PGEL,524.59,0.6701741594780342,0.0007809249583516763,1142.75
CRAFTSMAN-MARICO,576.13,0.7972466751994595,0.031737686716924125,1140.6
CHALET-LTM,561.27,0.8712299209124011,0.1431124938603004,1135.78
HDFCBANK-SWIGGY,612.84,0.9410456729694407,0.13218883797662329,1135.15
AEGISLOG-ASIANPAINT,560.69,0.7937004313378785,0.0285467908358754,1131.34
EIHOTEL-MAXHEALTH,503.54,0.6599312300100495,0.09039408736664684,1130.08
MINDACORP-TMPV,542.35,0.6966805828111766,0.13837499528255387,1125.72
GLENMARK-SCHNEIDER,612.21,0.9074573522553075,0.020898152404089834,1125.29
ASAHIINDIA-CRISIL,537.32,0.7266071143463815,0.11915977969429065,1122.42
ERIS-ITCHOTELS,476.07,0.8093366347542217,0.030129904977792426,1122.17
ERIS-INDGN,477.09,0.6602919373185867,0.11261867492679017,1121.02
IGL-RAILTEL,386.35,0.7927849275486937,0.1265463240066203,1118.48
3MINDIA-MSUMI,616.2,0.7348530843667975,0.14193640857758288,1117.76
ERIS-TCS,495.35,0.7712733710472285,0.031090486593625805,1111.01
