symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
CYIENT,SUNTV,0.085005,17.922,0.0,44132,89550
CREDITACC,SBICARD,0.085004,17.9219,0.0,44132,89551
TATACAP,TEJASNET,0.085004,17.9218,0.0,44132,89552
KPRMILL,OIL,0.085004,17.9217,0.0,44132,89553
NEULANDLAB,SWIGGY,0.085001,17.9211,0.0,44132,89554
JKCEMENT,SBILIFE,0.085,17.9208,0.0,44132,89555
ADANIENT,EMCURE,0.084999,17.9207,0.0,44132,89556
HONAUT,HUDCO,0.084998,17.9205,0.0,44132,89557
DEEPAKFERT,PINELABS,0.084996,17.9201,0.0,44132,89558
SWIGGY,TENNIND,0.084994,17.9197,0.0,44132,89559
INDIAMART,ZENSARTECH,0.084993,17.9194,0.0,44132,89560
HYUNDAI,MGL,0.084993,17.9194,0.0,44132,89561
ASTRAL,LENSKART,0.084991,17.9191,0.0,44132,89562
BLUEDART,LICHSGFIN,0.08499,17.9188,0.0,44132,89563
COROMANDEL,MANKIND,0.08499,17.9188,0.0,44132,89564
COHANCE,NETWEB,0.084987,17.9181,0.0,44132,89565
AXISBANK,ENDURANCE,0.084985,17.9177,0.0,44132,89566
DEEPAKNTR,GICRE,0.084985,17.9176,0.0,44132,89567
CIEINDIA,MGL,0.084985,17.9176,0.0,44131,89568
AFCONS,CAPLIPOINT,0.084984,17.9175,0.0,44132,89569
DRREDDY,GVT&D,0.084984,17.9175,0.0,44132,89570
CHENNPETRO,CLEAN,0.084983,17.9173,0.0,44132,89571
DEEPAKNTR,MAXHEALTH,0.084983,17.9172,0.0,44132,89572
KPIL,MPHASIS,0.084983,17.9173,0.0,44132,89573
ABB,CARTRADE,0.084982,17.917,0.0,44132,89574
HINDPETRO,POLYMED,0.084982,17.9171,0.0,44132,89575
TATACONSUM,URBANCO,0.084981,17.9169,0.0,44132,89576
AEGISVOPAK,GPIL,0.084981,17.9168,0.0,44132,89577
GMDCLTD,LALPATHLAB,0.08498,17.9167,0.0,44132,89578
ICICIPRULI,RRKABEL,0.08498,17.9167,0.0,44132,89579
GMRAIRPORT,RAINBOW,0.08498,17.9166,0.0,44132,89580
NTPC,URBANCO,0.084978,17.9163,0.0,44132,89581
JKCEMENT,LTTS,0.084976,17.9158,0.0,44132,89582
DATAPATTNS,PTCIL,0.084976,17.9158,0.0,44132,89583
HDFCLIFE,THERMAX,0.084974,17.9154,0.0,44132,89584
GLAND,SAILIFE,0.084973,17.9151,0.0,44132,89585
KFINTECH,KIMS,0.084973,17.9152,0.0,44132,89586
ALKEM,UTIAMC,0.084972,17.915,0.0,44132,89587
AIAENG,NAM-INDIA,0.084972,17.9149,0.0,44132,89588
FORCEMOT,HDBFS,0.084972,17.9149,0.0,44132,89589
GODIGIT,IRFC,0.084971,17.9148,0.0,44132,89590
DLF,ONESOURCE,0.084968,17.9142,0.0,44132,89591
CHALET,FLUOROCHEM,0.084968,17.914,0.0,44131,89592
JPPOWER,LINDEINDIA,0.084967,17.9138,0.0,44132,89593
ABDL,AUROPHARMA,0.084966,17.9137,0.0,44132,89594
POLYMED,TORNTPHARM,0.084966,17.9137,0.0,44132,89595
CGCL,DEVYANI,0.084965,17.9135,0.0,44132,89596
CHOLAHLDNG,MARICO,0.084964,17.9133,0.0,44132,89597
ACUTAAS,MARUTI,0.084962,17.9128,0.0,44132,89598
ATHERENERG,CUB,0.084961,17.9126,0.0,44132,89599
CARTRADE,LTM,0.08496,17.9125,0.0,44132,89600
DELHIVERY,PVRINOX,0.084959,17.9121,0.0,44132,89601
BLUEJET,COFORGE,0.084958,17.912,0.0,44132,89602
ADANIPORTS,TBOTEK,0.084957,17.9117,0.0,44131,89603
ANURAS,CAMS,0.084956,17.9115,0.0,44132,89604
BIOCON,CARTRADE,0.084956,17.9115,0.0,44132,89605
REDINGTON,SHYAMMETL,0.084956,17.9116,0.0,44132,89606
AEGISVOPAK,CAMS,0.084955,17.9114,0.0,44132,89607
DEVYANI,GLAND,0.084954,17.9111,0.0,44132,89608
AIIL,KARURVYSYA,0.084954,17.9112,0.0,44132,89609
SWANCORP,ZYDUSWELL,0.084954,17.911,0.0,44131,89610
ACUTAAS,VMM,0.084953,17.911,0.0,44132,89611
COROMANDEL,DMART,0.084953,17.911,0.0,44132,89612
JUBLPHARMA,SWIGGY,0.084952,17.9108,0.0,44132,89613
JBMA,SUNDARMFIN,0.084951,17.9106,0.0,44132,89614
DEEPAKNTR,TATACAP,0.084951,17.9104,0.0,44132,89615
EIDPARRY,MRF,0.08495,17.9103,0.0,44132,89616
ICICIBANK,NTPCGREEN,0.084949,17.9101,0.0,44132,89617
SUNTV,TATASTEEL,0.084949,17.9101,0.0,44132,89618
BIKAJI,CESC,0.084947,17.9097,0.0,44132,89619
DLF,GILLETTE,0.084947,17.9096,0.0,44132,89620
KOTAKBANK,LTTS,0.084946,17.9096,0.0,44132,89621
GODREJCP,NATCOPHARM,0.084946,17.9094,0.0,44132,89622
NYKAA,RAINBOW,0.084943,17.9089,0.0,44132,89623
GODREJIND,JUBLFOOD,0.084943,17.9088,0.0,44132,89624
LGEINDIA,SBICARD,0.084942,17.9085,0.0,44132,89625
ABFRL,CRAFTSMAN,0.084941,17.9082,0.0,44131,89626
NHPC,TIMKEN,0.084941,17.9083,0.0,44132,89627
FLUOROCHEM,TARIL,0.084938,17.9077,0.0,44132,89628
AWL,KOTAKBANK,0.084937,17.9075,0.0,44132,89629
ABREL,JKCEMENT,0.084937,17.9076,0.0,44132,89630
CRISIL,SUNDARMFIN,0.084936,17.9074,0.0,44132,89631
ANGELONE,CANHLIFE,0.084935,17.9071,0.0,44132,89632
JSWCEMENT,TBOTEK,0.084934,17.9066,0.0,44131,89633
LENSKART,TATATECH,0.084933,17.9068,0.0,44132,89634
LALPATHLAB,ZENSARTECH,0.084933,17.9067,0.0,44132,89635
NUVAMA,VTL,0.084931,17.9063,0.0,44132,89636
BATAINDIA,NEULANDLAB,0.084929,17.9058,0.0,44132,89637
HINDPETRO,JUBLPHARMA,0.084929,17.9059,0.0,44132,89638
ASHOKLEY,FLUOROCHEM,0.084928,17.9057,0.0,44132,89639
TRITURBINE,WELCORP,0.084928,17.9057,0.0,44132,89640
ANTHEM,SIEMENS,0.084928,17.9057,0.0,44132,89641
SAPPHIRE,SIEMENS,0.084926,17.9053,0.0,44132,89642
360ONE,ACMESOLAR,0.084926,17.9053,0.0,44132,89643
DALBHARAT,KPIL,0.084925,17.9051,0.0,44132,89644
MGL,WIPRO,0.084924,17.9049,0.0,44132,89645
ADANIPOWER,DOMS,0.084923,17.9046,0.0,44132,89646
CGCL,INDIACEM,0.084922,17.9045,0.0,44132,89647
GESHIP,KPRMILL,0.084918,17.9035,0.0,44132,89648
INDUSTOWER,SHYAMMETL,0.084918,17.9035,0.0,44132,89649
PVRINOX,SIEMENS,0.084918,17.9035,0.0,44132,89650
JSL,TENNIND,0.084917,17.9033,0.0,44132,89651
NEULANDLAB,POLYMED,0.084917,17.9034,0.0,44132,89652
CESC,NEULANDLAB,0.084917,17.9034,0.0,44132,89653
FSL,NAVINFLUOR,0.084916,17.903,0.0,44132,89654
BBTC,PWL,0.084913,17.9021,0.0,44131,89655
ENDURANCE,SUNDARMFIN,0.084913,17.9024,0.0,44132,89656
HDFCAMC,ZYDUSWELL,0.08491,17.9015,0.0,44131,89657
ONGC,TMCV,0.08491,17.9018,0.0,44132,89658
DIVISLAB,FIVESTAR,0.084909,17.9015,0.0,44132,89659
ATUL,GRSE,0.084908,17.9012,0.0,44131,89660
IDEA,SIGNATURE,0.084908,17.9011,0.0,44131,89661
HAVELLS,PIRAMALFIN,0.084908,17.9013,0.0,44132,89662
BAJAJ-AUTO,CARTRADE,0.084907,17.9012,0.0,44132,89663
KFINTECH,SUNTV,0.084906,17.901,0.0,44132,89664
ACUTAAS,GODFRYPHLP,0.084905,17.9008,0.0,44132,89665
APOLLOTYRE,TORNTPHARM,0.084905,17.9008,0.0,44132,89666
SCHAEFFLER,UNITDSPR,0.084903,17.9003,0.0,44132,89667
CPPLUS,CROMPTON,0.0849,17.8998,0.0,44132,89668
BIKAJI,IGL,0.084899,17.8995,0.0,44132,89669
HDFCAMC,LENSKART,0.084898,17.8994,0.0,44132,89670
ONGC,SARDAEN,0.084898,17.8993,0.0,44132,89671
CLEAN,TORNTPHARM,0.084898,17.8992,0.0,44132,89672
SIGNATURE,TATACONSUM,0.084896,17.8987,0.0,44131,89673
BLUEJET,BOSCHLTD,0.084893,17.8983,0.0,44132,89674
AFFLE,HOMEFIRST,0.084893,17.8982,0.0,44132,89675
EICHERMOT,TRITURBINE,0.084892,17.898,0.0,44132,89676
BIKAJI,VBL,0.084892,17.898,0.0,44132,89677
CEATLTD,NUVOCO,0.084891,17.8978,0.0,44132,89678
CROMPTON,PINELABS,0.084889,17.8974,0.0,44132,89679
CANBK,EMCURE,0.084889,17.8974,0.0,44132,89680
RRKABEL,ZENSARTECH,0.084888,17.8971,0.0,44132,89681
BLUEJET,NEULANDLAB,0.084888,17.8972,0.0,44132,89682
ASHOKLEY,SHYAMMETL,0.084888,17.8972,0.0,44132,89683
AEGISVOPAK,HAL,0.084885,17.8964,0.0,44132,89684
BALRAMCHIN,SAMMAANCAP,0.084884,17.8964,0.0,44132,89685
FLUOROCHEM,MEDANTA,0.084883,17.8961,0.0,44132,89686
FORCEMOT,HSCL,0.084883,17.8961,0.0,44132,89687
HDBFS,ITI,0.084882,17.8959,0.0,44132,89688
CPPLUS,TATASTEEL,0.084882,17.896,0.0,44132,89689
ACUTAAS,LTFOODS,0.084881,17.8957,0.0,44132,89690
PNB,RAINBOW,0.084878,17.8951,0.0,44132,89691
RADICO,VMM,0.084878,17.895,0.0,44132,89692
AIIL,SIGNATURE,0.084877,17.8947,0.0,44131,89693
FSL,HSCL,0.084877,17.8948,0.0,44132,89694
KPIL,PAGEIND,0.084873,17.8939,0.0,44132,89695
CHALET,CHOLAHLDNG,0.084871,17.8932,0.0,44131,89696
RELIANCE,SCHAEFFLER,0.084869,17.8931,0.0,44132,89697
AJANTPHARM,FORCEMOT,0.084869,17.8931,0.0,44132,89698
JUBLFOOD,SAILIFE,0.084868,17.8928,0.0,44132,89699
BALKRISIND,GMRAIRPORT,0.084866,17.8924,0.0,44132,89700
NH,NUVOCO,0.084866,17.8924,0.0,44132,89701
FIRSTCRY,GRANULES,0.084864,17.892,0.0,44132,89702
LALPATHLAB,UTIAMC,0.084861,17.8913,0.0,44132,89703
CREDITACC,M&M,0.084861,17.8914,0.0,44132,89704
BLUEDART,PFC,0.084861,17.8914,0.0,44132,89705
GALLANTT,RECLTD,0.08486,17.891,0.0,44131,89706
ESCORTS,HINDCOPPER,0.08486,17.8912,0.0,44132,89707
COFORGE,INDIACEM,0.08486,17.8912,0.0,44132,89708
KAYNES,PVRINOX,0.084859,17.8911,0.0,44132,89709
ACC,AEGISVOPAK,0.084858,17.8908,0.0,44132,89710
CASTROLIND,HDFCLIFE,0.084858,17.8908,0.0,44132,89711
ETERNAL,NUVOCO,0.084858,17.8908,0.0,44132,89712
ANANDRATHI,MAZDOCK,0.084857,17.8906,0.0,44132,89713
AIAENG,ULTRACEMCO,0.084857,17.8905,0.0,44132,89714
ELGIEQUIP,HEXT,0.084856,17.8902,0.0,44132,89715
LINDEINDIA,MANKIND,0.084855,17.8902,0.0,44132,89716
FIRSTCRY,MEDANTA,0.084854,17.89,0.0,44132,89717
PGEL,ZYDUSWELL,0.084854,17.8898,0.0,44131,89718
ENRIN,MEDANTA,0.084853,17.8896,0.0,44132,89719
AFCONS,DIVISLAB,0.084852,17.8895,0.0,44132,89720
HCLTECH,NLCINDIA,0.084851,17.8893,0.0,44132,89721
AJANTPHARM,GODFRYPHLP,0.084848,17.8887,0.0,44132,89722
ATHERENERG,DRREDDY,0.084847,17.8883,0.0,44132,89723
CUB,GVT&D,0.084847,17.8883,0.0,44132,89724
BAJAJHLDNG,CRISIL,0.084847,17.8884,0.0,44132,89725
AAVAS,SONACOMS,0.084846,17.8882,0.0,44132,89726
AFCONS,SAREGAMA,0.084846,17.8882,0.0,44132,89727
DRREDDY,JSWCEMENT,0.084845,17.888,0.0,44132,89728
ACE,CPPLUS,0.084843,17.8875,0.0,44132,89729
CCL,NAUKRI,0.084842,17.8874,0.0,44132,89730
APOLLOHOSP,LGEINDIA,0.084842,17.8873,0.0,44132,89731
ABLBL,CANFINHOME,0.08484,17.887,0.0,44132,89732
APOLLOTYRE,HONASA,0.084838,17.8864,0.0,44132,89733
BIKAJI,RBLBANK,0.084838,17.8865,0.0,44132,89734
GRAVITA,ONGC,0.084837,17.8862,0.0,44132,89735
FIRSTCRY,RRKABEL,0.084835,17.8859,0.0,44132,89736
CARBORUNIV,SIEMENS,0.084835,17.8858,0.0,44132,89737
BIKAJI,PGEL,0.084834,17.8857,0.0,44132,89738
GLAXO,LTTS,0.084834,17.8857,0.0,44132,89739
DIVISLAB,RAINBOW,0.084832,17.8853,0.0,44132,89740
CLEAN,ICICIGI,0.08483,17.8848,0.0,44132,89741
CHAMBLFERT,GLAND,0.084829,17.8847,0.0,44132,89742
APOLLOTYRE,CASTROLIND,0.084828,17.8844,0.0,44132,89743
CANBK,PINELABS,0.084827,17.8842,0.0,44132,89744
AFFLE,SAPPHIRE,0.084826,17.884,0.0,44132,89745
CHAMBLFERT,GALLANTT,0.084826,17.8838,0.0,44131,89746
GRANULES,HONASA,0.084825,17.8837,0.0,44132,89747
ADANIPOWER,SHYAMMETL,0.084824,17.8835,0.0,44132,89748
SWANCORP,TENNIND,0.084822,17.883,0.0,44132,89749
FLUOROCHEM,PNB,0.084822,17.883,0.0,44132,89750
ABREL,LINDEINDIA,0.084821,17.8828,0.0,44132,89751
GODREJIND,PGEL,0.084819,17.8825,0.0,44132,89752
CARTRADE,RELIANCE,0.084817,17.8821,0.0,44132,89753
ETERNAL,SAILIFE,0.084817,17.8821,0.0,44132,89754
HONASA,TRIDENT,0.084817,17.8822,0.0,44132,89755
MRPL,SOBHA,0.084817,17.8821,0.0,44132,89756
DELHIVERY,UBL,0.084816,17.8818,0.0,44132,89757
SAMMAANCAP,USHAMART,0.084814,17.8815,0.0,44132,89758
PERSISTENT,SBFC,0.084814,17.8815,0.0,44132,89759
CARBORUNIV,NLCINDIA,0.084813,17.8812,0.0,44132,89760
ACUTAAS,FACT,0.084812,17.8809,0.0,44132,89761
AIAENG,JUBLFOOD,0.084811,17.8808,0.0,44132,89762
COHANCE,TORNTPOWER,0.084811,17.8809,0.0,44132,89763
KARURVYSYA,PWL,0.084811,17.8807,0.0,44132,89764
BHARTIHEXA,FORTIS,0.08481,17.8805,0.0,44132,89765
LGEINDIA,RELIANCE,0.08481,17.8806,0.0,44132,89766
BAJAJHFL,HONASA,0.084808,17.8802,0.0,44132,89767
ONESOURCE,RPOWER,0.084808,17.8802,0.0,44132,89768
ASTERDM,POWERINDIA,0.084807,17.88,0.0,44132,89769
CLEAN,PWL,0.084807,17.88,0.0,44132,89770
IDFCFIRSTB,IGIL,0.084806,17.8796,0.0,44132,89771
BHARTIHEXA,DABUR,0.084805,17.8794,0.0,44132,89772
BHEL,ONESOURCE,0.084805,17.8796,0.0,44132,89773
AEGISLOG,POONAWALLA,0.084804,17.8794,0.0,44132,89774
BELRISE,LENSKART,0.084804,17.8794,0.0,44132,89775
CUB,DIVISLAB,0.084804,17.8793,0.0,44132,89776
RADICO,TATACONSUM,0.084803,17.8791,0.0,44132,89777
ATHERENERG,BATAINDIA,0.084803,17.8791,0.0,44132,89778
ANANDRATHI,MANAPPURAM,0.084802,17.8788,0.0,44132,89779
RHIM,TBOTEK,0.0848,17.8782,0.0,44131,89780
CAMS,ZYDUSWELL,0.0848,17.8783,0.0,44131,89781
CHOLAHLDNG,NAUKRI,0.084797,17.8777,0.0,44132,89782
IOB,NIVABUPA,0.084796,17.8777,0.0,44132,89783
HINDCOPPER,TRITURBINE,0.084796,17.8776,0.0,44132,89784
AUROPHARMA,KIMS,0.084796,17.8776,0.0,44132,89785
CIPLA,ECLERX,0.084794,17.8773,0.0,44132,89786
ABFRL,ACUTAAS,0.084794,17.8771,0.0,44132,89787
INOXWIND,MEESHO,0.084794,17.4074,0.0,41843,89788
APTUS,JUBLINGREA,0.084791,17.8766,0.0,44132,89789
GILLETTE,INDIANB,0.084791,17.8765,0.0,44132,89790
ACE,GILLETTE,0.084791,17.8766,0.0,44132,89791
RELIANCE,SAPPHIRE,0.08479,17.8763,0.0,44132,89792
BAJAJHLDNG,JUBLINGREA,0.08479,17.8763,0.0,44132,89793
CRISIL,SAMMAANCAP,0.08479,17.8763,0.0,44132,89794
ACMESOLAR,TRITURBINE,0.084789,17.8761,0.0,44132,89795
IDBI,RAINBOW,0.084789,17.8761,0.0,44132,89796
LATENTVIEW,NESTLEIND,0.084786,17.8754,0.0,44132,89797
COLPAL,ERIS,0.084786,17.8754,0.0,44132,89798
AARTIIND,SUNPHARMA,0.084784,17.8751,0.0,44132,89799
AARTIIND,RAINBOW,0.084783,17.8748,0.0,44132,89800
KPRMILL,PERSISTENT,0.084782,17.8747,0.0,44132,89801
HAVELLS,STARHEALTH,0.084782,17.8745,0.0,44132,89802
BATAINDIA,JKCEMENT,0.084781,17.8744,0.0,44132,89803
ANTHEM,KAYNES,0.08478,17.8742,0.0,44132,89804
AIAENG,OLECTRA,0.084779,17.874,0.0,44132,89805
ANTHEM,CUMMINSIND,0.084778,17.8738,0.0,44132,89806
ICICIBANK,INTELLECT,0.084777,17.8735,0.0,44132,89807
BHARTIARTL,PWL,0.084776,17.8734,0.0,44132,89808
EIHOTEL,TARIL,0.084776,17.8733,0.0,44132,89809
AJANTPHARM,CHAMBLFERT,0.084775,17.8731,0.0,44132,89810
AXISBANK,INDGN,0.084774,17.873,0.0,44132,89811
GLAXO,NTPCGREEN,0.084774,17.8729,0.0,44132,89812
SAREGAMA,TRITURBINE,0.084774,17.873,0.0,44132,89813
CEATLTD,URBANCO,0.084774,17.8729,0.0,44132,89814
KIMS,POLYMED,0.084772,17.8725,0.0,44132,89815
KIMS,YESBANK,0.084772,17.8726,0.0,44132,89816
PIDILITIND,TENNIND,0.08477,17.872,0.0,44132,89817
CCL,TMCV,0.084769,17.8718,0.0,44132,89818
ITI,TBOTEK,0.084767,17.8713,0.0,44131,89819
LUPIN,PWL,0.084767,17.8715,0.0,44132,89820
CARTRADE,ITI,0.084765,17.871,0.0,44132,89821
ANTHEM,LTF,0.084765,17.871,0.0,44132,89822
CPPLUS,JUBLFOOD,0.084763,17.8705,0.0,44132,89823
CASTROLIND,INDIACEM,0.084763,17.8706,0.0,44132,89824
EMCURE,FINCABLES,0.084763,17.8705,0.0,44132,89825
CGCL,TMCV,0.084762,17.8704,0.0,44132,89826
LINDEINDIA,NUVOCO,0.084761,17.8702,0.0,44132,89827
JSWSTEEL,THERMAX,0.084761,17.8701,0.0,44132,89828
ANANDRATHI,GMRAIRPORT,0.084758,17.8695,0.0,44132,89829
ATUL,PNB,0.084757,17.8691,0.0,44131,89830
ATHERENERG,PIRAMALFIN,0.084756,17.869,0.0,44132,89831
AEGISVOPAK,INDIANB,0.084754,17.8687,0.0,44132,89832
CHALET,PVRINOX,0.084753,17.8683,0.0,44131,89833
BIKAJI,POONAWALLA,0.084753,17.8685,0.0,44132,89834
GRANULES,TMCV,0.084752,17.8684,0.0,44132,89835
ANURAS,MMTC,0.084752,17.8683,0.0,44132,89836
NAUKRI,URBANCO,0.084751,17.8682,0.0,44132,89837
ITC,UBL,0.084751,17.8681,0.0,44132,89838
ACUTAAS,SARDAEN,0.084748,17.8673,0.0,44132,89839
CPPLUS,SONACOMS,0.084748,17.8673,0.0,44132,89840
CHALET,HINDPETRO,0.084745,17.8666,0.0,44131,89841
LTFOODS,PWL,0.084744,17.8665,0.0,44132,89842
CHALET,TMCV,0.084744,17.8664,0.0,44131,89843
ENRIN,SAREGAMA,0.084744,17.8665,0.0,44132,89844
IPCALAB,PIIND,0.084743,17.8663,0.0,44132,89845
BLUESTARCO,CARTRADE,0.084743,17.8664,0.0,44132,89846
CREDITACC,GROWW,0.084742,17.8662,0.0,44132,89847
BAJAJHLDNG,CCL,0.084738,17.8653,0.0,44132,89848
LTTS,SAMMAANCAP,0.084736,17.8648,0.0,44132,89849
CARTRADE,SAIL,0.084734,17.8645,0.0,44132,89850
BALRAMCHIN,INDIGO,0.084734,17.8644,0.0,44132,89851
HONAUT,JIOFIN,0.084734,17.8644,0.0,44132,89852
ESCORTS,GLAXO,0.084733,17.8643,0.0,44132,89853
CIEINDIA,ENDURANCE,0.084733,17.8639,0.0,44131,89854
CAMS,PTCIL,0.084732,17.864,0.0,44132,89855
DALBHARAT,MRF,0.084732,17.864,0.0,44132,89856
GLAXO,JINDALSTEL,0.084731,17.8638,0.0,44132,89857
GRANULES,HYUNDAI,0.084731,17.8637,0.0,44132,89858
JINDALSTEL,KAJARIACER,0.08473,17.8636,0.0,44132,89859
PERSISTENT,TATACAP,0.08473,17.8635,0.0,44132,89860
AFFLE,PWL,0.084729,17.8634,0.0,44132,89861
GROWW,HYUNDAI,0.084727,17.8629,0.0,44132,89862
PIIND,PWL,0.084727,17.863,0.0,44132,89863
EXIDEIND,ONESOURCE,0.084727,17.8629,0.0,44132,89864
BALKRISIND,IRCON,0.084727,17.8629,0.0,44132,89865
ELECON,SUNTV,0.084727,17.863,0.0,44132,89866
COHANCE,JINDALSAW,0.084725,17.8625,0.0,44132,89867
LGEINDIA,NTPC,0.084725,17.8625,0.0,44132,89868
DMART,LGEINDIA,0.084724,17.8623,0.0,44132,89869
BERGEPAINT,ZENSARTECH,0.084722,17.862,0.0,44132,89870
FACT,NAVINFLUOR,0.084721,17.8616,0.0,44132,89871
KAYNES,LALPATHLAB,0.084721,17.8617,0.0,44132,89872
SBFC,TEJASNET,0.08472,17.8615,0.0,44132,89873
GODFRYPHLP,MRF,0.084719,17.8613,0.0,44132,89874
BLUEJET,GODFRYPHLP,0.084716,17.8606,0.0,44132,89875
INDIANB,ZYDUSWELL,0.084715,17.8602,0.0,44131,89876
AARTIIND,HDFCBANK,0.084715,17.8604,0.0,44132,89877
AAVAS,SBIN,0.084715,17.8605,0.0,44132,89878
CHOLAHLDNG,SBILIFE,0.084715,17.8604,0.0,44132,89879
LGEINDIA,NTPCGREEN,0.084714,17.8602,0.0,44132,89880
KPIL,NAM-INDIA,0.084713,17.86,0.0,44132,89881
GICRE,TATACHEM,0.084712,17.8598,0.0,44132,89882
CREDITACC,NIACL,0.084709,17.8592,0.0,44132,89883
ASAHIINDIA,NTPCGREEN,0.084709,17.859,0.0,44132,89884
GLAXO,PIDILITIND,0.084709,17.859,0.0,44132,89885
ASAHIINDIA,GLAND,0.084709,17.8591,0.0,44132,89886
CIEINDIA,UNITDSPR,0.084709,17.859,0.0,44131,89887
PATANJALI,PWL,0.084707,17.8587,0.0,44132,89888
AIAENG,TTML,0.084706,17.8584,0.0,44132,89889
JYOTICNC,NEULANDLAB,0.084705,17.8582,0.0,44132,89890
BLUEJET,JUBLINGREA,0.084705,17.8583,0.0,44132,89891
CARTRADE,FEDERALBNK,0.084704,17.858,0.0,44132,89892
EIHOTEL,IOC,0.084704,17.8581,0.0,44132,89893
AFCONS,NETWEB,0.084704,17.8581,0.0,44132,89894
APOLLOHOSP,SIGNATURE,0.084703,17.8576,0.0,44131,89895
SUNTV,TATAELXSI,0.084702,17.8576,0.0,44132,89896
SBIN,SHYAMMETL,0.0847,17.8571,0.0,44132,89897
COHANCE,HDFCLIFE,0.084699,17.8569,0.0,44132,89898
IEX,LINDEINDIA,0.084699,17.857,0.0,44132,89899
MRF,RELIANCE,0.084698,17.8569,0.0,44132,89900
JYOTICNC,RAMCOCEM,0.084697,17.8565,0.0,44132,89901
EIHOTEL,PARADEEP,0.084695,17.8561,0.0,44132,89902
CHOICEIN,LINDEINDIA,0.084694,17.856,0.0,44132,89903
JKCEMENT,KAJARIACER,0.084693,17.8558,0.0,44132,89904
CEATLTD,STARHEALTH,0.084692,17.8555,0.0,44132,89905
LINDEINDIA,MAPMYINDIA,0.084692,17.8555,0.0,44132,89906
MOTILALOFS,VTL,0.084691,17.8553,0.0,44132,89907
BALKRISIND,BSE,0.08469,17.8551,0.0,44132,89908
AAVAS,FSL,0.08469,17.855,0.0,44132,89909
RADICO,RELIANCE,0.08469,17.855,0.0,44132,89910
HCLTECH,TORNTPHARM,0.084685,17.854,0.0,44132,89911
GODREJIND,TATAELXSI,0.084683,17.8537,0.0,44132,89912
IPCALAB,MSUMI,0.084682,17.8534,0.0,44132,89913
FLUOROCHEM,WHIRLPOOL,0.084682,17.8533,0.0,44132,89914
CASTROLIND,NUVAMA,0.084682,17.8534,0.0,44132,89915
ASIANPAINT,BBTC,0.084682,17.8532,0.0,44131,89916
GICRE,GRASIM,0.084682,17.8534,0.0,44132,89917
HOMEFIRST,MPHASIS,0.084682,17.8534,0.0,44132,89918
LLOYDSME,UBL,0.084681,17.8531,0.0,44132,89919
PATANJALI,SOBHA,0.08468,17.8529,0.0,44132,89920
AUBANK,IKS,0.084677,17.8522,0.0,44132,89921
ERIS,TMPV,0.084675,17.8518,0.0,44132,89922
CAMS,GILLETTE,0.084674,17.8517,0.0,44132,89923
BSOFT,STARHEALTH,0.084674,17.8516,0.0,44132,89924
MEDANTA,MRPL,0.084674,17.8517,0.0,44132,89925
CRISIL,GICRE,0.084673,17.8514,0.0,44132,89926
BHEL,LALPATHLAB,0.084672,17.8513,0.0,44132,89927
NIVABUPA,PPLPHARMA,0.084672,17.8514,0.0,44132,89928
FACT,TITAN,0.084672,17.8513,0.0,44132,89929
NAM-INDIA,TENNIND,0.084671,17.8511,0.0,44132,89930
ERIS,ZENSARTECH,0.084669,17.8507,0.0,44132,89931
BERGEPAINT,CCL,0.084669,17.8506,0.0,44132,89932
ESCORTS,GODREJIND,0.084669,17.8506,0.0,44132,89933
AFCONS,CUB,0.084668,17.8505,0.0,44132,89934
POLICYBZR,RHIM,0.084667,17.8501,0.0,44132,89935
ATGL,IKS,0.084667,17.8502,0.0,44132,89936
JPPOWER,SHYAMMETL,0.084666,17.85,0.0,44132,89937
APOLLOHOSP,INDIACEM,0.084665,17.8497,0.0,44132,89938
ASHOKLEY,LENSKART,0.084665,17.8499,0.0,44132,89939
GRANULES,NUVOCO,0.084662,17.8491,0.0,44132,89940
DOMS,JINDALSTEL,0.084662,17.8492,0.0,44132,89941
PGEL,RAINBOW,0.084661,17.849,0.0,44132,89942
AEGISLOG,FORCEMOT,0.084661,17.8489,0.0,44132,89943
COLPAL,VTL,0.08466,17.8488,0.0,44132,89944
CREDITACC,IIFL,0.084659,17.8486,0.0,44132,89945
EICHERMOT,HONASA,0.084656,17.8479,0.0,44132,89946
ADANIENSOL,FLUOROCHEM,0.084655,17.8477,0.0,44132,89947
ERIS,KFINTECH,0.084654,17.8475,0.0,44132,89948
CEATLTD,SUNTV,0.084654,17.8475,0.0,44132,89949
OBEROIRLTY,SUNTV,0.084654,17.8474,0.0,44132,89950
ACE,AEGISVOPAK,0.084653,17.8473,0.0,44132,89951
BHEL,TIMKEN,0.084652,17.8471,0.0,44132,89952
ECLERX,MARICO,0.084651,17.8469,0.0,44132,89953
SHYAMMETL,ULTRACEMCO,0.084651,17.8467,0.0,44132,89954
SUMICHEM,ZYDUSLIFE,0.084651,17.8467,0.0,44132,89955
BAYERCROP,SUZLON,0.08465,17.8461,0.0,44130,89956
IDEA,JUBLINGREA,0.08465,17.8466,0.0,44132,89957
BALKRISIND,HDFCAMC,0.084648,17.8463,0.0,44132,89958
ESCORTS,SAILIFE,0.084647,17.846,0.0,44132,89959
DABUR,THERMAX,0.084647,17.8459,0.0,44132,89960
MINDACORP,MRPL,0.084645,17.8454,0.0,44132,89961
