symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,Q_beta,Q_alpha,R,log_likelihood_final,em_iterations,em_converged,beta_mean,alpha_mean,spread_mean,spread_std,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ar1_phi,ar1_c,hurst_exponent,adf_pvalue,tradeable,skipped
CDSL,INOXWIND,0.3684056352631363,387,27527,1e-12,5.690061814132893e-06,0.0007275692741297697,72841.3888981982,15,False,0.42497029782991463,5.229403478944871,8.135795765377877e-07,0.0014205832683711615,0.23249459175722953,1.0802113526183926e-06,0.000968928486789144,2.981347545854866,0.04968912576424777,0.792554035659821,2.2408548573513166e-07,0.04780250692520959,0.014546424254314197,False,False
CANBK,NBCC,0.3682070840427761,388,27527,1e-12,1.2879321853512935e-05,0.001544624326240643,62465.40788255181,15,False,0.10589429235349122,4.500037835975578,5.670499188846996e-06,0.0015745694901871492,0.20760891107183774,2.5950269795763715e-06,0.0010087646508740247,3.3387159394140817,0.05564526565690136,0.812524744013227,4.865033472886625e-07,0.05241021858601186,0.4576116711043499,False,False
BDL,ZENTEC,0.3681303653941957,389,27527,1e-12,2.579380995705924e-05,0.017585726612479542,29765.78421227663,15,False,0.9646724320782206,0.25173581638164655,7.133591995748725e-07,0.003260201632943244,0.1009116912936251,-1.0987096061564746e-06,0.0014648706833244411,6.868849106324844,0.1144808184387474,0.9040128615673797,-1.0546199106339126e-07,0.17195016557959264,0.8611273704783717,False,False
BSE,IREDA,0.3680690282999973,390,27527,1e-12,3.9851209706960044e-05,0.005794227995783323,44411.19575309282,15,False,-0.004851523009055489,7.958852915824974,2.0729792732351884e-06,0.0022566618489673106,0.16254160037528198,5.209987585471482e-06,0.0012879738090414987,4.264429407361449,0.07107382345602416,0.849980729972554,7.815985344244874e-07,0.06496481948710427,0.40498624857829263,False,False
BAJFINANCE,JIOFIN,0.3680441023854173,391,27527,1e-12,3.611306774933181e-05,0.009088835234457537,38512.56915129238,15,False,0.22882205987569124,5.574793962842902,1.009755308308543e-06,0.00162732641009682,0.14789323944183988,1.1393685101850066e-06,0.0008850537306713457,4.68680774845378,0.07811346247422966,0.8625231934843421,1.566367442247375e-07,0.09502106282107181,0.5505559799015978,False,False
JIOFIN,RELIANCE,0.3680054590225962,392,27527,1e-12,0.00041890052202163435,0.30231803890473147,-9351.713270285412,15,False,0.07693793974358366,5.0045815157946425,-1.0950371216786517e-06,0.0023581956842241084,0.07969786059495587,2.2089951306817017e-06,0.0009402918378071489,8.697186792537503,0.14495311320895837,0.9233952983493875,1.6921941293352754e-07,0.18131578626170353,0.6125763225972828,False,False
HCLTECH,OFSS,0.3680030720073613,393,27527,1e-12,5.892326521449275e-05,0.09269375206267123,7085.155436298706,15,False,0.08992633741463602,6.525706467975458,1.1903055626879225e-05,0.002804757350630254,0.05985616699776528,3.4363236307130743e-06,0.0009654473562483081,11.580213290066231,0.19300355483443718,0.94190000014656,1.996504024408022e-07,0.2610061085088475,0.7091766602384653,False,False
MANAPPURAM,MUTHOOTFIN,0.3679405491499131,394,27527,1e-12,0.00026977983748790394,0.30370632487184795,-9313.926392457002,15,False,1.865541835551641,-9.608796916594539,1.9640371579626498e-07,0.0054809792111228505,0.07165593004694487,-3.934153594553854e-06,0.002074967920916439,9.673270308623932,0.16122117181039888,0.930851118619208,-2.720423202436209e-07,0.2273563310129428,0.27618176637302594,False,False
ABCAPITAL,BANKINDIA,0.3677503398686217,395,27527,1e-12,0.0001650563456037533,0.02752362102333748,23066.660205180102,15,False,1.1465469189821238,0.03959163485085421,-1.7164803864178405e-06,0.0020364296753988564,0.20214566465123965,-1.37738725069092e-06,0.0012947853740013211,3.4289490291855964,0.05714915048642661,0.8169759147627453,-2.520950415751628e-07,0.06977755476094713,0.5310385585622625,False,False
GMRAIRPORT,NBCC,0.3673064454044245,396,27527,1e-12,8.827693834272788e-06,0.001077894972244844,67416.05911023384,15,False,0.21922430748254032,3.566895368801807,3.557518627716744e-06,0.0014934744062097454,0.21564184023243704,2.6659477745427123e-06,0.0009802464223217146,3.214344580869893,0.05357240968116488,0.8060239355273117,5.171300573955171e-07,0.05128597214976438,0.10099318187671724,False,False
DLF,RVNL,0.3672998216572605,397,27527,1.938263135576162e-07,2.2926722800992205e-06,1.8960350919636365e-05,114750.20536289198,15,False,0.3920009826837154,4.176290981930946,-1.1359247129802707e-08,0.0005112842196138856,2.4843129690252694,2.439392783590627e-09,0.001139684889096078,0.2790096051512803,0.004650160085854672,0.0833828214188362,2.235989330746092e-09,-0.008800117017666167,0.35323873696687136,False,False
BEL,IRFC,0.3670158019136598,398,27527,1e-12,6.7802367193205755e-06,0.000923185574745602,69612.24313721921,15,False,0.4428532518665378,3.97565263703204,-2.367770424909229e-06,0.001513292066017103,0.22130249772931448,-1.2915147495988385e-07,0.0010043015083218945,3.1321254286418685,0.052202090477364474,0.8014741994916484,-2.5639899953245265e-08,0.06206357801882856,0.6835679393029952,False,False
BANKINDIA,JIOFIN,0.3670027670750753,399,27527,1e-12,2.0010610174101366e-05,0.005068263753996469,46541.26033173578,15,False,0.5417669192879829,2.029191080055408,1.355259626480743e-06,0.0019258964360216939,0.14234020243951048,-1.806166172161555e-07,0.0010270488697205892,4.8696515016866595,0.08116085836144432,0.8673261398204375,-2.3963103818641777e-08,0.10323546835924367,0.4138413530112175,False,False
HUDCO,PFC,0.3668778178690055,400,27527,1e-12,0.00013066271882027555,0.04179996309849817,17616.61739497935,15,False,1.2159358465677463,-1.9877887930349343,-1.9677046732438546e-06,0.002296940903339335,0.14691427610639732,-3.0827671962280255e-06,0.001245335052314208,4.718038293691476,0.0786339715615246,0.8633679855094729,-4.212046922259491e-07,0.1039918301293354,0.7055507401556272,False,False
BANKINDIA,NBCC,0.3668770308115784,401,27527,1.6535137554179853e-07,1.826948711150982e-06,1.3780457435974714e-05,119586.09239597661,15,False,0.3674104127900972,3.3713634664348766,2.239302243039908e-07,0.0005513964174025947,2.0378201960192466,1.135353662132135e-07,0.0011127287198210805,0.3401414815271557,0.005669024692119261,0.13031245712325518,9.874029367158103e-08,-0.009175796742877215,0.5288532849223844,False,False
LICHSGFIN,RECLTD,0.3667351399064597,402,27527,1e-12,6.714803443217317e-05,0.02039501474268206,27473.492838000897,15,False,0.6031207129466052,2.7156050764322908,-8.500170564006403e-07,0.0015184376822668971,0.14955902681534922,5.26403655954379e-08,0.0008301499283621174,4.634606117193641,0.07724343528656069,0.8610876092602746,7.312399034275466e-09,0.10421895285853078,0.17939612794634702,False,False
IREDA,LTF,0.3665224967497851,403,27527,1e-12,0.00039709430617209757,0.1038510345971761,5011.094831541632,15,False,0.5275555216479009,1.8609566364643386,-7.500920763778472e-07,0.0018843031705134954,0.1451662204989077,-2.750866671414179e-07,0.001015265601568534,4.77485174014819,0.07958086233580317,0.8648785206229125,-3.717011742106084e-08,0.09474830212900663,0.3928050058552361,False,False
CDSL,KFINTECH,0.3665139304681098,404,27527,1e-12,3.151698379115759e-05,0.018324790602498114,29163.812911783945,15,False,0.3503482541991285,4.768317775607058,1.398688595267215e-06,0.0021756040182772753,0.10968015684993755,3.7857436625474715e-06,0.0010202115834657584,6.3197136151828905,0.10532856025304818,0.8961207075349357,3.932603731195326e-07,0.152945954852015,0.3279439688174499,False,False
ABCAPITAL,CANBK,0.3662651691116586,405,27527,1e-12,6.35447541799435e-05,0.010269838197718416,36613.42936647056,15,False,0.2676797547419149,4.487826530542415,-2.268770738752965e-06,0.0017705007050844398,0.17374353527295655,-1.3542852367211536e-06,0.0010431428733922179,3.9894847279985948,0.06649141213330992,0.8405124318101972,-2.1599165904000822e-07,0.06888623172760103,0.2109864363003961,False,False
IRFC,NHPC,0.366202920841743,406,27527,1e-12,1.0919118597937208e-05,0.0010568997351306563,67538.1794550304,15,False,0.9801492906044529,0.4373060561177555,-6.4431857383208225e-09,0.0014750479364215672,0.28285895366381575,-4.7982244167968345e-08,0.0011094693311358367,2.4505046475699204,0.04084174412616534,0.7536260765606769,-1.182157375108594e-08,0.03612454122462729,0.8553358171441449,False,False
BSE,JIOFIN,0.3661991882873839,407,27527,1e-12,0.0001343928217576535,0.033834572161778965,20423.803347787383,15,False,-0.08074049661084094,8.384583052663505,2.954272823922126e-06,0.002729947076920438,0.12114616394183213,8.062657054363907e-06,0.0013457128958633778,5.721577621663343,0.09535962702772238,0.8859044628408528,9.199131875476377e-07,0.10104015305714284,0.2985906476453951,False,False
PNB,RBLBANK,0.3658907726022502,408,27527,1e-12,1.6682381492621924e-05,0.0046413935945464795,47794.79111168951,15,False,0.5654061793421142,1.549668658041609,6.955431606507837e-07,0.0017841418049958588,0.13855985221357658,-8.636513486473005e-08,0.0009391051288277785,5.002510968989243,0.08337518281648738,0.8706111417057,-1.1174686196580667e-08,0.1016214677250496,0.8346086301971309,False,False
LTF,SHRIRAMFIN,0.3657491185715352,409,27527,2.274952428254023e-07,2.400579804296523e-06,1.6831431867753607e-05,113586.81193071087,15,False,0.16410561044086772,4.515876315887454,,,,,,,,,,,0.4384160841347635,False,False
JIOFIN,PNB,0.3656833365474388,410,27527,1e-12,5.142760699952319e-05,0.007085647989247595,41632.63363106444,15,False,0.8039487556272578,1.7151025178877342,-1.3624067669938232e-06,0.0013728263190377953,0.20524337501671103,5.622789814784582e-07,0.0008769065383740913,3.377196367500334,0.056286606125005564,0.8144490757315622,1.0433138471004372e-07,0.05487671193392717,0.31844763032025486,False,False
LUPIN,ZYDUSLIFE,0.3653962137671607,411,27527,1e-12,1.7927789130187908e-05,0.009967543066224037,37533.1740116973,15,False,0.7289335520918471,2.7457262501315443,9.742260547427886e-07,0.00154593005067174,0.12461501453138879,3.166731871145843e-07,0.000771559935347754,5.562308708677726,0.09270514514462877,0.8828367164756928,3.710247040645201e-08,0.14238212705435008,0.4588809241013049,False,False
BANDHANBNK,BANKINDIA,0.3652880191960281,412,27527,1e-12,0.0002551176577012592,0.04249312855641969,17090.80707330679,15,False,0.919110441690694,0.421505392974237,-5.128991028867213e-06,0.0018715330295173604,0.1946160273999358,1.0512810581665499e-06,0.0011539713388725868,3.5616140655030857,0.05936023442505143,0.8231506646841559,1.859183563668916e-07,0.07114504622837582,0.8038621591837806,False,False
CGPOWER,HAL,0.3651389762331444,413,27527,1e-12,7.342583008307493e-05,0.08973921176228623,7481.054446292276,15,False,1.2606775757752189,-4.010450962469472,1.600847877513175e-06,0.0038821398661213974,0.06768297968816425,1.3085808521769389e-06,0.0014283371522341324,10.241085480477985,0.1706847580079664,0.9345567000763104,8.563784918341271e-08,0.2410974306802977,0.8694731978982967,False,False
JIOFIN,LT,0.3651089656223866,414,27527,1e-12,0.00043015119595386255,0.5077875431422829,-16375.524368607284,15,False,0.4845096649915235,1.55395669939184,3.182853964042357e-07,0.0021705312293898984,0.07132845678701981,2.41209479054249e-06,0.0008192041543613431,9.717680877768306,0.1619613479628051,0.9311559973866245,1.660582600638167e-07,0.21348067621311825,0.63655802348827,False,False
BDL,IRCON,0.3650790133697436,415,27527,1e-12,9.54322232697848e-06,0.0016165112523551784,62017.378859347155,15,False,0.8180589541817975,3.1134686992972385,-8.824525357957721e-07,0.0020988089433461358,0.2160516220204179,-7.169330883591732e-08,0.0013794369377805994,3.2082479829493695,0.053470799715822824,0.8056937092628315,-1.3930460910581365e-08,0.06427963261262046,0.5137490365442723,False,False
ABCAPITAL,RECLTD,0.3650574566393236,416,27527,1e-12,0.00020560243193283278,0.062310532674140114,12102.015683873098,15,False,0.3579512003361582,3.7238107212138667,-1.7537766343541659e-06,0.0020900928888525085,0.12603666188213183,-1.5925303444547825e-06,0.0010493459152163102,5.499567905155797,0.09165946508592995,0.8815825257162968,-1.885834211104912e-07,0.10894722020876205,0.18133104432651342,False,False
INFY,TATAELXSI,0.3648648065484947,417,27527,1e-12,9.677396879186556e-06,0.008556264016631355,39735.20189466874,15,False,-0.005405604205563473,7.326921993425286,1.8795541883664908e-06,0.002646022595904428,0.08427945242110788,1.0005351898207894e-06,0.0010860845591925694,8.224391125568655,0.13707318542614425,0.9191743547020966,8.086890236052554e-08,0.21254999719965473,0.7670071157883687,False,False
LODHA,PHOENIXLTD,0.3647961367165349,418,27527,1e-12,4.7603409335399274e-05,0.03720955930103739,19496.977217013227,15,False,0.641840601229084,2.0861563330005746,5.36803790920068e-06,0.002718579215532606,0.10676172668165024,5.829031375383286e-06,0.0012563720226166652,6.492468809790059,0.10820781349650098,0.8987397931925839,5.902489225582287e-07,0.18622589458464875,0.9540593322714294,False,False
JIOFIN,TMPV,0.3645109582938822,419,27527,1e-12,8.451849001931635e-05,0.02550817500750505,24392.136071322435,15,False,0.7158020640676298,1.3716989291774022,-9.669791036864727e-07,0.0015785420411307217,0.1440196003402005,5.890780555350688e-08,0.000846677134250757,4.812866991177628,0.08021444985296046,0.865870776531092,7.901258215149304e-09,0.10405771966339282,0.45712363320677624,False,False
LTM,TATAELXSI,0.3644750592542215,420,27527,2.0886520064245733e-07,3.519880423091252e-06,4.8095752267132755e-05,102898.35301004504,15,False,0.3430701174924061,5.636242665237635,5.622450652394291e-07,0.0005049043296274584,2.103685913157097,-5.378982027947232e-08,0.0010188341255900108,0.3294917631119694,0.0054915293851994906,0.1220058953156305,-4.7227145097408445e-08,-0.009624688710233332,0.7715305928828798,False,False
IRFC,SJVN,0.3644735382743992,421,27527,1e-12,7.099960382060493e-06,0.0006664520966022879,73837.52797263757,15,False,0.5753680087205352,2.2289062173736487,9.759690267211337e-07,0.001369812427922097,0.28481041063725,8.503334601265096e-07,0.0010338534769610927,2.433714340037855,0.04056190566729758,0.7521568417387399,2.1074933033297946e-07,0.035848684324251104,0.8271522901184969,False,False
BDL,BHEL,0.3644213939346432,422,27527,1e-12,0.0001638314344324754,0.0405796850432884,17917.497254187223,15,False,0.891810037784184,2.2328395380110746,-5.009649177315998e-06,0.0023553244094633046,0.15734825906945893,-1.1949785939041714e-06,0.0013176896296658044,4.40517858067922,0.07341964301132033,0.8544064522026078,-1.739811730284475e-07,0.09982018538017844,0.5978429765642919,False,False
COFORGE,TATATECH,0.3643564479003976,423,27527,1e-12,1.9220879132330213e-05,0.008277638926905912,39987.89139494909,15,False,0.1209206869639819,6.48097828570684,2.622319332776029e-06,0.0026757112718104603,0.11055344321670241,-1.5208670660747866e-07,0.0012561684173035379,6.269792784303118,0.10449654640505197,0.8953384791424777,-1.591762601575051e-08,0.146029716044336,0.5582016304046131,False,False
RECLTD,UNIONBANK,0.364234791541381,424,27527,1e-12,4.558172269603668e-05,0.008294746288525561,39616.43989838089,15,False,0.6588130707444828,2.4606750743246617,-6.502323432015158e-07,0.0015804981049662495,0.18072826578852252,-2.1202591865788055e-07,0.000950290227707568,3.835300347379114,0.06392167245631857,0.8346621341399415,-3.505591289791233e-08,0.07888910831062965,0.7556881756123615,False,False
BEML,IRCON,0.3639014632505705,425,27527,1e-12,1.9661046977263754e-05,0.003245350633313726,52441.13461908173,15,False,1.029931178466056,2.276725040959249,-1.5646542443510726e-06,0.0023117724672043227,0.23345116835188204,-6.792334502391199e-07,0.001579457243699678,2.969131341056993,0.04948552235094988,0.7917962595125575,-1.414189450039759e-07,0.06303288446248416,0.28724418907838084,False,False
ADANIENT,NBCC,0.3636163689002418,426,27527,1e-12,1.073480065127466e-05,0.0012918091900844465,64919.24691128896,15,False,0.21645654210401813,6.655161368074441,4.525242315630012e-06,0.0015368970974923564,0.2141519458170756,2.321715386574519e-06,0.0010030337321033447,3.2367073664229884,0.05394512277371647,0.8072257211320231,4.475670093835892e-07,0.052131814621045984,0.24870855099142714,False,False
IREDA,KAYNES,0.3634963794400603,427,27527,1e-12,1.4241607599007406e-05,0.016609956298251603,30682.13282792642,15,False,0.3793031550341379,1.7203565358514448,5.684521423107582e-06,0.002690344074729936,0.07171499261591471,1.2621748127561519e-06,0.0010176595435848136,9.665303659337264,0.16108839432228772,0.9307961417843664,8.734736678532059e-08,0.21442944569298966,0.7313181220633613,False,False
COCHINSHIP,IRFC,0.3634326361959878,428,27527,1e-12,1.1569836971869335e-05,0.001521139921985461,62726.77341747743,15,False,0.7413758368346209,3.8218659800224106,-1.1008794735448341e-06,0.0018288894405139547,0.2325046816385199,-4.6306371291568527e-07,0.0012471974380971148,2.981218165910295,0.04968696943183825,0.7925460389240281,-9.606440147490561e-08,0.053019756372257545,0.07186919265092473,False,False
HAL,IREDA,0.3632272278328848,429,27527,1e-12,1.1412196517516634e-05,0.0016844915248704284,61415.3669806092,15,False,0.4946622306009248,5.934693317346624,-2.1210889643395485e-06,0.0014603986489729658,0.205314231206265,-5.451726476504013e-07,0.0009347057625553993,3.37603086005075,0.05626718100084583,0.8143913690179332,-1.0118874877925968e-07,0.06388492818059095,0.3103713697852265,False,False
BANKINDIA,IRFC,0.3631698634501251,430,27527,1.5343827308129892e-07,1.7863377880113162e-06,1.3360385311023955e-05,119952.43290353563,15,False,0.40822525011537636,3.1324513715179525,9.584718138687992e-08,0.0005532336910735538,1.9462700486440545,4.70682156823554e-08,0.001091435041975518,0.3561413181294412,0.005935688635490687,0.14280573788104958,4.034660441109225e-08,-0.009358239899798044,0.5455085568055843,False,False
MAZDOCK,RECLTD,0.3630605320468285,431,27527,1e-12,0.0002910649856982617,0.08820112764332673,7318.968832991647,15,False,1.2530334853901424,0.43327888736353815,-3.324219210412921e-06,0.0025826881376197364,0.1453047427769181,-9.482745825576923e-07,0.0013909355107886922,4.770299766636749,0.07950499611061249,0.8647587239774772,-1.2824586456482744e-07,0.11348182401694192,0.22659901269778365,False,False
BEL,JIOFIN,0.3628918571686149,432,27527,1e-12,6.900688238641565e-05,0.017398490858714248,29579.211338819394,15,False,0.9194475412016618,0.9404521557307227,-2.973418360253824e-06,0.001897764503208671,0.16917429210346108,-1.1217483393186363e-06,0.0011034388182649545,4.097237068005821,0.06828728446676369,0.8443617249792612,-1.7458697653893093e-07,0.10350557473889917,0.44564049008801637,False,False
BHARATFORG,MOTHERSON,0.3628219236934565,433,27527,1e-12,2.786415545232096e-05,0.003783303506916739,50247.064619829725,15,False,0.7101356526642324,3.9905618609068068,1.2572183587779702e-06,0.0017098368807000593,0.20330183298018872,6.571433980025061e-07,0.0010902693147638368,3.409448751145745,0.056824145852429085,0.8160318989103552,1.208934230741177e-07,0.052895525802661374,0.7129686182207028,False,False
INDHOTEL,JIOFIN,0.3627297758454614,434,27527,1e-12,5.6806358602633866e-05,0.014326149628393493,32255.93952496344,15,False,0.6226076279165276,3.035661412150326,1.8565950870161906e-06,0.0014738797483330095,0.17111578191684615,2.0156671224293597e-06,0.0008622745847800936,4.05074957315615,0.06751249288593583,0.8427239956232683,3.170160711692342e-07,0.0872020398716524,0.17191268644091812,False,False
JIOFIN,LTF,0.3624371114510952,435,27527,1e-12,0.00014647291652984543,0.03839053635417678,18707.11714353252,15,False,0.08765324275800089,5.068551932436322,-1.115827589311791e-06,0.0017272584446581492,0.13270966866880907,1.3252843236550544e-06,0.0008879604395990262,5.223034519736214,0.08705057532893691,0.8757193039554205,1.6470725820081992e-07,0.09846583002535049,0.6055781686335938,False,False
DIXON,KALYANKJIL,0.3623884636365798,436,27527,1e-12,6.864627600384626e-05,0.023381303309840392,25631.91544823217,15,False,0.2598447208319971,7.7337049597260945,6.895786420241468e-06,0.002612880644169237,0.12534250301397798,4.766868751792175e-06,0.0013073971904076671,5.5300250425240565,0.09216708404206761,0.882194696491837,5.615624200884552e-07,0.11865157981636373,0.04770080802168395,True,False
BDL,JIOFIN,0.3621838051167453,437,27527,1e-12,0.000125551985916489,0.031601411008781305,21363.252474719175,15,False,1.5282459569953752,-1.2961209121220318,-7.464049234313217e-07,0.0026785266031014083,0.1593297080895873,-1.7240604852352222e-06,0.001511600648368296,4.350395094995123,0.07250658491658538,0.8527151655276144,-2.539279631882505e-07,0.10013780674772127,0.3118615300580144,False,False
BANKBARODA,MAHABANK,0.3621264959377001,438,27527,1e-12,5.646715917309592e-05,0.004505999549162567,47485.618025909556,15,False,0.8521697834971187,2.1167372662708557,6.654507335034437e-07,0.0013469271472605015,0.33899802009679036,5.081241953202074e-08,0.0011086197514110195,2.0446938904305063,0.03407823150717511,0.712483859736876,1.4609390741277177e-08,0.027715343885181324,0.711753580401852,False,False
GLENMARK,LAURUSLABS,0.3621003367537788,439,27527,1e-12,0.00016593567284749192,0.0975953794486682,6152.851814613067,15,False,1.046674911985152,0.3671829785129992,4.978583253529945e-06,0.002459716854315554,0.11905199458235781,2.3307845020534665e-06,0.0011989831273119783,5.822222323880847,0.09703703873134745,0.8877616407661807,2.616034282380956e-07,0.1433485842788843,0.5253409661953282,False,False
AMBUJACEM,ULTRACEMCO,0.361821385726686,440,27527,1e-12,0.0015975333873442024,3.151798257564301,-41410.707401902204,15,False,0.32690936958915456,3.1455458263823495,2.784451296917635e-07,0.0028394376428702243,0.05217249085286082,-1.2017003841032801e-07,0.0009171990164300357,13.285683110564719,0.2214280518427453,0.9491651304189261,-6.108828230141661e-09,0.26688542280578426,0.883471620412458,False,False
BEL,SOLARINDS,0.361516134433656,441,27527,1e-12,2.531576807952994e-05,0.0516374974732253,15178.78464571565,15,False,0.6196156927520203,0.17697192864808456,-2.9980773031023462e-06,0.002930699528824861,0.06482019619521914,3.8078068603222e-06,0.0010522940926399318,10.693382946148331,0.1782230491024722,0.9372359668209812,2.3899331612055794e-07,0.272983514843574,0.005908284309653976,True,False
CGPOWER,RVNL,0.3613712435106703,442,27527,1.9648948911865675e-07,2.51607534826596e-06,2.7921140872205837e-05,110825.90283443536,15,False,0.43460824590747393,4.001280428624344,-4.7655197377859405e-08,0.0006424311424916693,2.075092856446202,2.1308931595525374e-08,0.0013086652531981954,0.33403188604630785,0.005567198100771798,0.12554476931081945,1.8633706694105108e-08,-0.008587097040441556,0.9075945747080711,False,False
JSWENERGY,NHPC,0.3613113285638066,443,27527,1e-12,1.236007471751143e-05,0.001209269539663724,65705.97263855266,15,False,0.6978205316375075,3.151056324289601,5.99825186628804e-07,0.001444831625659173,0.2859508424590915,4.324523429598625e-07,0.0010926212209304157,2.424008177766106,0.040400136296101764,0.7512995470773768,1.075510935615674e-07,0.03612891668572969,0.2588542597668092,False,False
KAYNES,NBCC,0.3613021246247626,444,27527,1e-12,1.144649272849095e-05,0.0013831092930780865,63975.52272033656,15,False,0.8487931862971693,4.343248096053708,2.7592646260853595e-06,0.001893139792900642,0.23352617732654,2.261591145721249e-06,0.0012934547453130074,2.9681776514104308,0.04946962752350718,0.7917368699143977,4.7100605098179075e-07,0.04475525140461425,0.8631400480778764,False,False
JWL,RITES,0.3608175515569184,445,27527,1e-12,0.0001618194715708721,0.03511507376280875,19838.25086673804,15,False,2.235560357192462,-6.3393676104565,7.008589814299252e-07,0.003963713442867779,0.22781027090694336,6.863713259855068e-07,0.0026755375034044258,3.0426511403565475,0.05071085233927579,0.7962753220992327,1.3983077730671994e-07,0.06745846498854778,0.24089626675069425,False,False
CONCOR,IREDA,0.3607942150465507,446,27527,1e-12,6.4446324990478975e-06,0.0009753258087785946,68945.48304515828,15,False,0.481174703061958,3.867281339466875,3.333368611237141e-08,0.0012588782449803608,0.23640006424174245,5.286307419149037e-07,0.0008654940920244919,2.932093875622359,0.04886823126037265,0.7894647741206657,1.1129539265581432e-07,0.05481606943409408,0.43813204109925075,False,False
CDSL,PFC,0.3607696218366206,447,27527,1e-12,2.9982225946648966e-05,0.00959862450232268,37858.13257824366,15,False,0.8389579831837162,2.1799092971197545,1.314281319013448e-06,0.0020061314474041562,0.14328541830643368,6.206040651060145e-07,0.0010735760398367352,4.837527703465009,0.08062546172441681,0.8665067167181493,8.284647426906532e-08,0.10780748683112648,0.2858160347624292,False,False
UNIONBANK,YESBANK,0.3606829545230711,448,27527,1e-12,2.5308381861345606e-05,0.0006335685499230217,73234.83778429279,15,False,0.6729745503865167,3.12541568951528,8.682331230875318e-07,0.000999057642123347,0.5582322213802051,5.580614209935956e-07,0.0010553298630787326,1.2416825006019336,0.02069470834336556,0.5722197280714248,2.387276664254874e-07,0.001206623981855144,0.713824906387051,False,False
GRSE,IRCON,0.3606086415473282,449,27527,1e-12,3.717231834878317e-05,0.006109626577820958,43737.97791359148,15,False,1.291753767068899,1.3233805465438455,-1.4202563667286617e-06,0.0028519657564418967,0.20914070355733652,-9.814636592788687e-07,0.0018445657425411803,3.314262449967885,0.05523770749946475,0.8112810774787688,-1.8522076427285293e-07,0.06238596771167791,0.844096630893235,False,False
CAMS,IREDA,0.3605812008981326,450,27527,1e-12,2.9892749048413035e-05,0.00433604884301772,48415.227436908615,15,False,0.6616029840961595,3.3483115005207527,5.300628518113168e-07,0.001515070604737734,0.23641136149340877,9.583333352366526e-07,0.001041765219908308,2.9319537613646816,0.048865896022744694,0.7894558553888095,2.0177147231979033e-07,0.05904349442924014,0.06122783898100111,False,False
IOB,MAHABANK,0.3602551640622758,451,27527,1e-12,2.090496845151991e-05,0.0016893143275569851,60989.30919483546,15,False,0.3738124344725022,1.9822151094533238,1.2933768993032684e-06,0.0011829233300608769,0.37161053320558207,1.6784570597702645e-08,0.001016969895030572,1.865251704737021,0.031087528412283683,0.6896227754002016,5.209548438214327e-09,0.02347722239367986,0.5463115513809645,False,False
CDSL,TATAPOWER,0.360233451986118,452,27527,1e-12,1.3207642351845816e-05,0.004251814015278544,49054.125752554304,15,False,0.5614672999585449,3.855999962974495,2.536322154423797e-06,0.0018902245979858757,0.13915499200367762,2.9552338851897554e-06,0.0009975197684666463,4.981116168233667,0.08301860280389445,0.8700931605244601,3.839050939360218e-07,0.10802816134678639,0.5528278449028536,False,False
KPITTECH,TCS,0.3600007679060498,453,27527,1e-12,0.0035569346371627677,3.6635408987587867,-43604.01071405025,15,False,-4.882160682266524,45.620735700567444,-6.60298995740718e-06,0.013814688334938608,0.06573770956981882,1.5249337886646277e-05,0.005011867654226699,10.544133421986148,0.17573555703310245,0.936376434662691,9.702172453817402e-07,0.22799586036460107,0.777017208486075,False,False
CDSL,HDFCAMC,0.3595660988537721,454,27527,1e-12,2.1614157677748174e-05,0.020845269198346374,27517.831066847535,15,False,0.31038318686319455,4.748654302464502,-2.545503883143552e-06,0.002578570001854399,0.07803082463464277,3.4791004043528604e-06,0.0010197134664483149,8.88299186642472,0.148049864440412,0.9249359152924602,2.61155487458379e-07,0.19975287160552668,0.4062877084216813,False,False
CDSL,SUZLON,0.3592805044529604,455,27527,1e-12,6.5593195895998965e-06,0.00040896500678383517,80225.87731158567,15,False,0.5292694968398013,5.160442984717777,6.906220481122238e-07,0.0011593479331236918,0.35431818892657846,6.374480577760449e-07,0.00097590384036824,1.956284498574186,0.0326047416429031,0.7016516740395531,1.9018156092422123e-07,0.017313996001149953,0.1345392227183943,False,False
IRCTC,RVNL,0.3591724349370344,456,27527,2.0851591793567675e-07,2.129463361917894e-06,1.4645418835108119e-05,117042.53752659874,15,False,0.3335898073852769,4.484464504030478,,,,,,,,,,,0.5933475859731325,False,False
GRSE,NBCC,0.3590974408626138,457,27527,1e-12,1.8489595296573035e-05,0.002201131315353272,57585.61100311454,15,False,0.7788018418164163,4.2221807857595275,4.235498781620713e-06,0.0020862897406883287,0.2342320512448945,2.6088923594694045e-06,0.0014261006810005418,2.9592328499708414,0.04932054749951402,0.7911782007059339,5.447935966689425e-07,0.04937781309587,0.5591756784974729,False,False
AUROPHARMA,LUPIN,0.3589066061554236,458,27527,1e-12,4.0128630056163546e-05,0.03609212453000375,19951.780147433758,15,False,0.9852567069739493,-0.4872748582638587,9.317903348059407e-07,0.002436235045955996,0.09094419693990043,1.8038770547469511e-06,0.0010387995219772476,7.621675751538108,0.1270279291923018,0.9130686615030457,1.5681344685309624e-07,0.19503824140801923,0.34899961072710994,False,False
